completed: 95700, symbols: ZBH, ZION
bh: 1.067911, wave: 1.075411, delta: -0.007499

delta returns:
NLSN,  WAT, -0.026935
 AGN,  WMT, -0.026931
AVGO,  CCE, -0.026928
 AZO,  DOW, -0.026928
ENDP,  PBI, -0.026928
 IPG,   PG, -0.026925
AMAT,  DNB, -0.026922
 COP,   OI, -0.026920
 APD,   LM, -0.026918
 IBM,  MOS, -0.026914
 AET,  CLX, -0.026908
 AMT,  HCA, -0.026897
 CVX,  ITW, -0.026894
 GPC, ORLY, -0.026894
ABBV,  WYN, -0.026892
 CSX,  SNI, -0.026891
 BLX,  CMS, -0.026890
 STI,  TSS, -0.026889
 SCG,  WFC, -0.026884
 ADT,  TIF, -0.026883
GILD,  HCP, -0.026878
 BWA, VRTX, -0.026868
 AET,  COP, -0.026866
 HAS,   PX, -0.026864
  IR, VRSN, -0.026864
  ED,  PLD, -0.026854
ESRX,  TXT, -0.026852
 KEY,  PGR, -0.026848
 DNB, GILD, -0.026847
 AET,  MCD, -0.026846
 COP,  TSS, -0.026844
   D,   SO, -0.026840
 IBM,  PKI, -0.026834
 ADT,  MCK, -0.026831
CINF,    T, -0.026829
 AET, ROST, -0.026828
 KMI,  TMK, -0.026826
 APA,  NFX, -0.026822
 COF,  DNB, -0.026821
 GGP,  MYL, -0.026820
 ADM,  SYK, -0.026817
 CMS,  TSS, -0.026811
  CL,  EQR, -0.026811
CELG,  VLO, -0.026810
  LM,  SEE, -0.026810
BBBY,  XEC, -0.026806
 CCE,  HAS, -0.026805
 AIG, INTC, -0.026801
 JEC,    K, -0.026801
 AMT,  TSS, -0.026796
FLIR,   PX, -0.026794
 DHR,  DPS, -0.026791
BBBY,   HP, -0.026791
 HCP,  TMK, -0.026791
  KO,  PXD, -0.026790
 DNB, TSCO, -0.026786
 APH,   CA, -0.026785
 BLX,  HRL, -0.026781
  LB,   WY, -0.026779
 LLL,  PEP, -0.026775
 BBT,    L, -0.026765
MSFT, SCHW, -0.026760
 ESS,  SLG, -0.026754
  CI, NAVI, -0.026753
  ES, EXPD, -0.026751
 APC, LRCX, -0.026748
 ABT,  DPS, -0.026745
 FIS,  SEE, -0.026743
 TEL,   XL, -0.026742
 CAT,   GD, -0.026740
 ESS,  HRS, -0.026736
 AET,  WMT, -0.026735
  CA,  ICE, -0.026735
 DVA,  PXD, -0.026730
PCLN,  WDC, -0.026727
  SO,  TMK, -0.026722
 CTL,  ZBH, -0.026721
 DOW, TSCO, -0.026714
  LB,  RIG, -0.026714
 DNB,  KEY, -0.026703
  CA,  PKI, -0.026702
 GPC,   SO, -0.026701
 OMC,  UNP, -0.026699
 BBT,  MRO, -0.026698
 HAS,   LB, -0.026689
 CBS,   IP, -0.026688
 TSS,   WM, -0.026688
 GPC, PAYX, -0.026687
 CVX, MDLZ, -0.026685
   C,  CLX, -0.026683
 ADT,  GPS, -0.026682
 AIG,  SCG, -0.026675
 ADT, EXPE, -0.026673
GOOG,  LEG, -0.026673
 LLL, XLNX, -0.026670
 IRM, VIAB, -0.026669
CELG, TROW, -0.026667
 HRL,  MRK, -0.026667
 ADT, XRAY, -0.026665
 CCE, MNST, -0.026665
 DTE,  NRG, -0.026665
 AIG,  JPM, -0.026664
BBBY,  GME, -0.026660
  GD,   SE, -0.026659
 KMI,  TIF, -0.026655
 AME,  STI, -0.026648
  NI,   SE, -0.026645
MDLZ, ORCL, -0.026644
 RTN, TRIP, -0.026643
 PSA,  XEC, -0.026642
 CMG,  SCG, -0.026640
CINF,   HP, -0.026639
 CCE,   CI, -0.026632
 CSX,  WYN, -0.026628
 PXD, ROST, -0.026625
 MON,  WDC, -0.026623
 CVX,  ROK, -0.026622
 MUR,   UA, -0.026621
 HCP,    T, -0.026615
PAYX,  VTR, -0.026615
 CSX, XLNX, -0.026611
 CAT,  COG, -0.026609
NDAQ, XLNX, -0.026608
 TEL,  TSS, -0.026607
CELG,  JPM, -0.026605
ESRX,  ZBH, -0.026603
 CVS,  SCG, -0.026602
 BMY,  IBM, -0.026602
 CBS,  MCK, -0.026598
 BWA, GRMN, -0.026597
   F, FSLR, -0.026596
 BBT,   ED, -0.026594
AKAM,  CCE, -0.026594
ALTR, FOXA, -0.026585
 ETR,  GPC, -0.026584
 PKI,  WMT, -0.026583
CELG,  SRE, -0.026581
 HCP,  PRU, -0.026581
 BDX, MSFT, -0.026579
INTC, ZION, -0.026577
 AON,  DAL, -0.026572
 EIX, TSCO, -0.026571
  HD,  UTX, -0.026570
 GPS,  TWX, -0.026570
 CPB, XLNX, -0.026567
 AIG, ROST, -0.026566
 CCE, FOXA, -0.026561
 AGN,  TMK, -0.026561
GOOG,  MLM, -0.026555
  CA,  CCI, -0.026551
 SCG, ZION, -0.026549
 BLX,   KO, -0.026545
 KIM,  STZ, -0.026537
 COF,   LB, -0.026537
  PX, SCHW, -0.026535
 APC, SBUX, -0.026533
 IBM, INTC, -0.026531
 AVB,  LOW, -0.026528
 CMI, KORS, -0.026527
 CAT,   ES, -0.026527
 DIS,   NI, -0.026522
 CBS,    M, -0.026521
 HCP,  PSA, -0.026519
 BEN,  BMY, -0.026512
 PPL,   SE, -0.026506
 CNP,  UTX, -0.026505
 APH,  IBM, -0.026503
 AEP,  HSY, -0.026498
 CCL,    F, -0.026497
CSCO,  SPG, -0.026497
 HRL, ORCL, -0.026495
 BBT, CSCO, -0.026495
 CBS,  OXY, -0.026494
   A,  HCP, -0.026494
 CMG,  TWX, -0.026493
 AET, AMAT, -0.026491
  CB,  HCP, -0.026482
CINF,   EA, -0.026478
NWSA,  SCG, -0.026475
 COF,  LLY, -0.026474
  AA,  ABC, -0.026473
 AVB,  LLL, -0.026468
  CA,  CRM, -0.026466
   C,  IBM, -0.026465
 AXP, CINF, -0.026465
 CMI,   PM, -0.026461
 ADT, FFIV, -0.026451
 TMK,  TRV, -0.026450
 HPQ,  TSS, -0.026444
 HBI,  PLD, -0.026441
 BWA,  DOW, -0.026440
KORS,  PEP, -0.026436
AVGO,   CI, -0.026432
 BAX,  DRI, -0.026428
 BLX, MCHP, -0.026423
 AEP,  VTR, -0.026421
 BBT, ROST, -0.026419
PBCT,  SCG, -0.026413
  SE,  TRV, -0.026412
NDAQ,  TSS, -0.026412
 EQR, ORLY, -0.026409
   A,  CCE, -0.026408
CINF, INTC, -0.026408
 BBT, NTRS, -0.026407
CELG,  DOW, -0.026407
 CVX,  NEM, -0.026405
CERN,  SCG, -0.026399
  AN,  GGP, -0.026392
 RTN, XLNX, -0.026392
 CSX,  PNW, -0.026392
AKAM,  WYN, -0.026391
 LLL,  PKI, -0.026388
 MRO,    R, -0.026386
 AAL,   GS, -0.026383
 DPS,  HST, -0.026383
 EQR,   VZ, -0.026383
ENDP,  MRO, -0.026382
 SEE,  TEL, -0.026377
TRIP,  UTX, -0.026373
 UNM,    V, -0.026371
 AVB,  TMK, -0.026371
 BXP,   CL, -0.026371
AVGO,   MA, -0.026371
 CTL,  RIG, -0.026370
   D,  XOM, -0.026369
 DRI,  XYL, -0.026352
 DNB,  KIM, -0.026349
 AET, COST, -0.026349
 DOW,  MPC, -0.026346
ALXN,  WFM, -0.026336
 IBM, PCAR, -0.026333
 AIG,  HCA, -0.026329
  CA, INTU, -0.026325
 MON, QRVO, -0.026323
 NEM,  TSS, -0.026323
  MA,  NUE, -0.026320
 AON,  DPS, -0.026319
  HP,  RIG, -0.026318
NAVI,  ZBH, -0.026318
 CAH,   CL, -0.026318
ALTR,  RHI, -0.026317
AMGN,  CNP, -0.026314
 MRO,  TWX, -0.026312
EBAY,  IBM, -0.026311
 BBY,  DNB, -0.026308
 TXN,  UTX, -0.026307
 CTL,  CVX, -0.026305
FLIR,  WFC, -0.026305
 DPS,   FE, -0.026303
 CCE, GOOG, -0.026300
 AET, GRMN, -0.026296
 APD,   PM, -0.026296
  CA,  VLO, -0.026294
 IBM,  NOC, -0.026294
 SYY,  TMK, -0.026294
  CA, DISC, -0.026293
CINF,   SE, -0.026292
 ADI,  CCL, -0.026292
INTU,  NOC, -0.026292
 IBM,    O, -0.026291
 BXP,  DUK, -0.026287
CINF,  DUK, -0.026276
CINF, PAYX, -0.026274
SCHW,  TMK, -0.026270
ESRX,   GM, -0.026269
 IRM, VRSN, -0.026267
SCHW,  XOM, -0.026266
 HSY,    T, -0.026264
  EA,  WYN, -0.026262
 SYY,  TSS, -0.026262
   F, SRCL, -0.026258
  GD,  NOV, -0.026258
 AIG,   OI, -0.026255
 CAH,   KO, -0.026253
 DPS,   IR, -0.026250
  NI,  UNH, -0.026250
 DOW,  TDC, -0.026250
 AMT,   WU, -0.026248
 COL,  URI, -0.026248
 APA,  IBM, -0.026247
 TSN,   WM, -0.026239
 AET, QCOM, -0.026238
 DPS,  YUM, -0.026236
CTSH, KORS, -0.026233
 LLL, PCAR, -0.026230
DLPH,  MNK, -0.026230
  DO,  MYL, -0.026229
 KIM,  SCG, -0.026226
 DPS,   MS, -0.026222
 MCD,  TSN, -0.026222
 CMS,    K, -0.026216
 SNI, SWKS, -0.026215
MDLZ,  PEG, -0.026209
 BCR,  STX, -0.026206
 HSY, ORCL, -0.026202
  IP,  NOV, -0.026198
ETFC,  FCX, -0.026194
 NFX,  PBI, -0.026189
 BBT,  EXC, -0.026186
 HCP,  IRM, -0.026183
 BBT,  ESS, -0.026178
ALLE,  CCE, -0.026175
  CA,  COL, -0.026175
  PG,  TSS, -0.026172
 OKE,  RHT, -0.026172
 ADS,  MLM, -0.026168
ALLE,  TMK, -0.026168
DLPH,  DPS, -0.026167
 FLR,  PBI, -0.026159
 CCE,  TXN, -0.026158
 PEG,  TSS, -0.026152
 BXP,   VZ, -0.026150
 PGR, ZION, -0.026150
CHRW,  DPS, -0.026148
  HD,  PNW, -0.026144
 CCE,  HUM, -0.026144
 HCP,   MU, -0.026141
 ADT,  MPC, -0.026139
 TMK,   WU, -0.026134
 BCR,  CSX, -0.026128
 NBL,  XEC, -0.026127
 ABT, ESRX, -0.026125
 LLL, SYMC, -0.026125
 TMK,  XYL, -0.026118
 ETN,  KSU, -0.026118
 MRK,  TMK, -0.026116
 AGN,    V, -0.026114
   M,  XEC, -0.026105
 CCE,  PVH, -0.026104
  WM,   XL, -0.026103
 AON,  GIS, -0.026103
 HRL,  PEG, -0.026101
  AN,  CBS, -0.026097
 COL, INTU, -0.026095
AVGO,   EL, -0.026095
 CRM,   XL, -0.026089
KORS,  TAP, -0.026082
  ES,  IBM, -0.026081
 PVH,  SNI, -0.026071
BBBY,  RIG, -0.026070
  SE,   WY, -0.026069
 AON,    C, -0.026067
CSCO,  HRL, -0.026065
MCHP,  MOS, -0.026063
 FIS,  SJM, -0.026062
EBAY,  EQR, -0.026059
 CBG,  FCX, -0.026058
 BBT,  CMI, -0.026057
  CL,    D, -0.026045
  RF,  SCG, -0.026045
NAVI,  VTR, -0.026042
 BMY,  SCG, -0.026034
 DTE, NAVI, -0.026034
 BCR,  THC, -0.026030
 HRL,  WFC, -0.026029
 CNP,  JEC, -0.026028
 CNP,   LM, -0.026025
   D, NLSN, -0.026024
  CI,  VTR, -0.026022
 BAX,   LM, -0.026019
 IBM,  RSG, -0.026017
   D,   HP, -0.026016
 DTE,   SE, -0.026013
 AMG,  CBS, -0.026010
 CBS, XRAY, -0.026008
 EOG,  GLW, -0.026005
 CAT,  WYN, -0.025996
 GGP,  HBI, -0.025994
ALTR,  EIX, -0.025993
NAVI,  THC, -0.025990
  AA,  NBL, -0.025989
 ABC, PCLN, -0.025988
 DPS,  LMT, -0.025987
 PSA,  SLB, -0.025985
 COP,  WYN, -0.025978
 IBM, XLNX, -0.025977
  AA,  KMB, -0.025975
 APH,  TMK, -0.025973
NLSN,  PNC, -0.025973
 CME,  COL, -0.025972
 AIZ,  CAH, -0.025969
 DPS,  GLW, -0.025965
 JNJ,  OMC, -0.025964
 DOW, PCAR, -0.025962
 CCE,  WMT, -0.025960
 HRS,  MMC, -0.025956
  GD,  XEL, -0.025956
GOOG,  HCA, -0.025953
AMZN,  AXP, -0.025950
 AEE,   UA, -0.025945
 CTL,   PX, -0.025945
  SE,  SEE, -0.025943
   L,   MA, -0.025937
ABBV,  AIG, -0.025934
AMAT,  COL, -0.025934
 ADS, XRAY, -0.025933
NTAP,   XL, -0.025933
 GGP, URBN, -0.025933
 COL,  TDC, -0.025927
CHRW,   MA, -0.025925
 EQR,  WFC, -0.025925
ESRX,  TEL, -0.025919
 ALL,  OMC, -0.025918
AMGN, DISC, -0.025915
 BXP,  PPG, -0.025911
NWSA,  PXD, -0.025910
   O,  RHT, -0.025908
PAYX,   XL, -0.025902
  CA,    V, -0.025901
 CCE, NVDA, -0.025892
 DVN,  MUR, -0.025890
 ACN,   CA, -0.025889
 IBM,  PCG, -0.025887
 SCG,  WBA, -0.025884
HBAN,  TMK, -0.025884
  CA,  TSS, -0.025880
CSCO,  EQR, -0.025877
HBAN,   XL, -0.025876
  CA,  DHR, -0.025874
 TDC,  WYN, -0.025871
 COL,  SHW, -0.025869
CTAS,    O, -0.025864
 CMA,  DNB, -0.025864
  ES,  JNJ, -0.025849
 CMA,   OI, -0.025840
   C, EQIX, -0.025839
 DNB, VIAB, -0.025834
 JWN, KLAC, -0.025833
 AGN, PDCO, -0.025831
 SCG, SRCL, -0.025830
 ALL,  ROP, -0.025828
KORS,   PG, -0.025828
CTAS,   WY, -0.025828
  ED, KORS, -0.025826
 RTN,  UNP, -0.025823
KORS, ROST, -0.025822
 COP, GOOG, -0.025822
 CAH,   VZ, -0.025818
 EOG,   SE, -0.025817
 PXD,  URI, -0.025816
  DO,  MON, -0.025815
 LLL,  PNW, -0.025812
  DE, QRVO, -0.025811
 CAH,  TIF, -0.025809
 DGX, NAVI, -0.025808
GRMN,   PX, -0.025802
GRMN, SYMC, -0.025798
 ITW,  MOS, -0.025797
 PEG,   XL, -0.025794
 ICE,   LH, -0.025785
 DGX,  SCG, -0.025785
 HOG,  ICE, -0.025785
 SCG,   WU, -0.025782
 CCE, GOOG, -0.025782
 CTL, ROST, -0.025781
 STI,   WY, -0.025780
   K,   LB, -0.025779
 OXY,  SCG, -0.025776
 HSY,  MRK, -0.025773
 JCI,  SLB, -0.025771
CELG,  NBL, -0.025771
   D,    T, -0.025768
   D,   VZ, -0.025766
 CSX,  PSX, -0.025762
PBCT,  VLO, -0.025759
 CCE,  CSX, -0.025757
 HSY,  WFC, -0.025755
 LLY,  MDT, -0.025749
 DNB, NVDA, -0.025746
 FCX,   MS, -0.025744
  CA,  ZTS, -0.025743
 APD,   BK, -0.025741
   C,    K, -0.025741
ALXN, PCLN, -0.025734
 MUR, TRIP, -0.025733
DLTR,  SLG, -0.025732
 AMT,  JWN, -0.025728
 AME,  UTX, -0.025725
AMGN,  COL, -0.025714
KORS,  SYY, -0.025709
AMAT,   RL, -0.025705
 DUK,  PXD, -0.025704
NTRS,   XL, -0.025700
 AEE, INTU, -0.025694
 EXC,  HRS, -0.025692
 DTE, PRGO, -0.025692
 CSX,   IR, -0.025691
 DNB,  SJM, -0.025690
 IBM,  MMC, -0.025687
 FCX,  UHS, -0.025681
  PX,  WMT, -0.025681
CTAS,  ESS, -0.025679
 CLX, NTRS, -0.025677
 AET,   MA, -0.025676
 FLS,   XL, -0.025675
  DE,   SE, -0.025669
 CAH,  SCG, -0.025661
   C,  XEL, -0.025658
ETFC, TRIP, -0.025655
  CA, ZION, -0.025651
PCLN, QRVO, -0.025650
 BBT,   LM, -0.025646
FFIV,  WBA, -0.025646
 DPS, VRSN, -0.025643
AMZN,   AN, -0.025642
CINF,   CL, -0.025641
  OI,  SPG, -0.025638
  HP,  LUK, -0.025638
 ADP,  IBM, -0.025637
 AZO, NAVI, -0.025635
ENDP,  WFC, -0.025633
   K,  STI, -0.025628
 HCP, PAYX, -0.025623
ANTM,   ED, -0.025622
 HCP,  MAR, -0.025619
 JCI,   SE, -0.025619
 RTN,  TSS, -0.025612
MDLZ, NLSN, -0.025611
 CCL, PCAR, -0.025608
 RHT,  TDC, -0.025607
 DOW, KLAC, -0.025607
ALXN,  SLG, -0.025606
AMZN,  ICE, -0.025605
 CBG, FSLR, -0.025605
 CLX,   ED, -0.025603
 DOW,  PVH, -0.025601
 EIX, EQIX, -0.025596
 KEY,   PH, -0.025596
 TMK,  UPS, -0.025595
 ACN,  IBM, -0.025592
 APC,   HD, -0.025588
 WDC,  WFM, -0.025582
 APD, NTRS, -0.025580
 MLM, VIAB, -0.025578
  BK, TSCO, -0.025576
 CCE,  HPQ, -0.025574
 BBY,  BCR, -0.025573
 DRI,  MMC, -0.025572
 HRS,  NEM, -0.025571
CHRW,  CRM, -0.025570
 AET,  RHI, -0.025570
 CAH,  JPM, -0.025568
  DO,  MAC, -0.025566
  GT,  OXY, -0.025563
 LNC,  TGT, -0.025563
  EL,  TSS, -0.025561
 SRE,  WFC, -0.025560
AMGN,  CCE, -0.025556
  UA,  VLO, -0.025554
PAYX,  TSS, -0.025550
 BBT,  NSC, -0.025550
 CMA, QRVO, -0.025549
 APC,    M, -0.025548
ALTR, GILD, -0.025541
  HP,    O, -0.025539
 AEE,  CVS, -0.025536
 DFS,  RTN, -0.025534
 MCO,    O, -0.025530
  AA,   OI, -0.025529
CINF,   SO, -0.025527
  BK,   LM, -0.025522
 CMS,  HRS, -0.025519
 GGP,  MOS, -0.025518
 ADT,   LM, -0.025518
  LM,  PLD, -0.025515
DISC,  GGP, -0.025515
  PX,   RF, -0.025512
 COL,   RL, -0.025506
SCHW,  WYN, -0.025503
 CBS,  STT, -0.025502
 GPC, INTC, -0.025500
 DPS, VRTX, -0.025497
 ICE,  NSC, -0.025494
 IBM,  MRK, -0.025492
FLIR, KORS, -0.025490
 BLX, KORS, -0.025486
 ADM,  ROP, -0.025481
 SCG,  TAP, -0.025481
 CPB,  HCA, -0.025476
  MO,  SCG, -0.025474
 AIG,    F, -0.025473
 DIS,   KO, -0.025469
 DNB,  KMI, -0.025465
 KMX,  VTR, -0.025462
 CBS,  PRU, -0.025458
 LUK, PRGO, -0.025458
  CA,  EMR, -0.025457
 CAG,  PLD, -0.025455
 GIS,  XEL, -0.025453
 PFG,  TMK, -0.025452
 EQR, NLSN, -0.025449
 BXP, ORLY, -0.025448
  KO, LRCX, -0.025443
 AAL,  MUR, -0.025439
 COL,   EL, -0.025436
 GWW, PCLN, -0.025436
 AAP,  KSU, -0.025435
 CBS,  SLG, -0.025435
 DIS,  DUK, -0.025426
  LM,  PPL, -0.025426
 AME, SYMC, -0.025425
  GD,  TMK, -0.025424
 DPS,  JEC, -0.025422
  AA,    F, -0.025421
 ECL,  PPL, -0.025421
 CVX,  DVA, -0.025421
CELG,   MU, -0.025419
 CCE, FLIR, -0.025416
 DPS,   GM, -0.025413
 BLX, ORCL, -0.025410
 CBS, DLTR, -0.025410
 CCE, DISC, -0.025408
 BBY,  SNI, -0.025403
 CRM,  IBM, -0.025398
 MON,  MYL, -0.025391
ESRX,  OKE, -0.025388
KORS,   SE, -0.025386
   F,  SPG, -0.025380
 BBT,  TSN, -0.025377
EBAY,    K, -0.025377
AKAM,  DIS, -0.025372
  IR, KORS, -0.025368
 CPB,  JNJ, -0.025368
 HRS,  PEG, -0.025366
 CAG,  UNH, -0.025365
ALTR,  UHS, -0.025363
 KMB,  LLL, -0.025356
 COF,    F, -0.025351
EXPE,   XL, -0.025350
  SO,  WFC, -0.025346
 TGT,  VLO, -0.025344
 APC,  GGP, -0.025342
 COL,  TXN, -0.025340
  HD, SRCL, -0.025337
 COG,   ES, -0.025334
 COL,  MOS, -0.025333
 PWR, VIAB, -0.025332
 OKE,  UTX, -0.025328
  PH,  TSS, -0.025325
 AIG,  BLX, -0.025325
 ABC,  COL, -0.025323
 DOW,  EFX, -0.025319
 CBG, KLAC, -0.025312
ESRX,  PNC, -0.025310
 ACN,   KR, -0.025306
 IVZ, JNPR, -0.025305
 CBS, DISC, -0.025304
 CVS,   ED, -0.025303
 ABT,  SHW, -0.025301
 NFX,  RRC, -0.025299
 MAR, PBCT, -0.025296
 SCG,  UPS, -0.025294
 CBS,  SPG, -0.025288
 LUK,  TGT, -0.025288
 BBY,  DRI, -0.025284
 HBI,  ICE, -0.025283
 BBT,  PEP, -0.025280
  EA,  PRU, -0.025277
 ADT,  EIX, -0.025277
 FDX,   SE, -0.025273
 TSS,  VMC, -0.025273
   R,  TGT, -0.025271
KORS, NTRS, -0.025271
 NSC,  PXD, -0.025271
  DE,   ED, -0.025266
 PPG,  WFC, -0.025266
 JPM, KORS, -0.025265
 GIS,  VLO, -0.025258
 KMB,  WFC, -0.025256
 CMI, TSCO, -0.025253
CINF,   VZ, -0.025251
 DNB,  PFG, -0.025251
AVGO, KLAC, -0.025251
 ABC,  AET, -0.025249
 EQR,  OXY, -0.025247
ALXN,  TAP, -0.025246
   K,  TSN, -0.025245
 DNB, NAVI, -0.025244
KORS,    O, -0.025243
  AA,   GT, -0.025243
BBBY,  CBS, -0.025236
 COL,  ROP, -0.025234
ALTR, PRGO, -0.025232
 CRM, FITB, -0.025231
  CA, JNPR, -0.025229
 IPG,   PH, -0.025229
 GWW,  SNI, -0.025217
 DPS,  EXC, -0.025217
  AA,  RIG, -0.025213
 KSU,   PX, -0.025211
 BLX,    K, -0.025208
KORS,  LOW, -0.025204
  ED,  MMC, -0.025202
 ESS,  UNM, -0.025201
 CNP,  XYL, -0.025198
 BBT,  HUM, -0.025193
 DOW,  SWK, -0.025193
 JCI, NLSN, -0.025192
 DPS,  MTB, -0.025189
 GME,  MAT, -0.025186
 MAC,  RIG, -0.025182
 BBT,  DTE, -0.025181
 CCL,   XL, -0.025179
 AES,  DPS, -0.025176
  SE,  UTX, -0.025173
AMAT, CELG, -0.025167
AMZN,  IBM, -0.025162
 ABT,  MCO, -0.025160
 COL,  COP, -0.025158
 COF,  EOG, -0.025156
 DAL,   PX, -0.025156
   M,   OI, -0.025155
  ES,    K, -0.025153
EXPD,   PX, -0.025151
   F,  WFC, -0.025150
 AIG, ORCL, -0.025150
ESRX,  SWK, -0.025150
CSCO,  MTB, -0.025143
BBBY,   GT, -0.025142
  CL,  DIS, -0.025138
 SCG,  SLB, -0.025138
ADSK,  UPS, -0.025133
 CTL,  LUK, -0.025124
 DPS, GILD, -0.025119
 MSI,  PNW, -0.025117
ALTR,  BMY, -0.025116
CINF,  ETR, -0.025112
 AVY,  PRU, -0.025112
 HCA,  WMT, -0.025111
 MYL,  UHS, -0.025111
 ADT,  CMA, -0.025109
 APD,  WMB, -0.025103
 JWN,  TWX, -0.025099
 KIM,   SE, -0.025098
 CBG,  PVH, -0.025094
 BBT,  CCL, -0.025093
 CMA,  SCG, -0.025092
PDCO,  TXN, -0.025091
 BAX,  DPS, -0.025088
 DPS,  LUV, -0.025087
FOXA,  WYN, -0.025084
 DUK, PRGO, -0.025082
   C,   XL, -0.025080
 BLX,  DIS, -0.025076
  GS, PBCT, -0.025076
 BLX, MDLZ, -0.025075
 DNB, HBAN, -0.025075
  CA,  TXT, -0.025066
 BDX,  IBM, -0.025065
 DOW, EBAY, -0.025058
 COL, GRMN, -0.025058
 MHK,  PLD, -0.025058
 BLX,   VZ, -0.025058
 TWX,   UA, -0.025057
   F,  TAP, -0.025057
  CA,  DAL, -0.025054
 AES,  AIG, -0.025053
 KSS,  SCG, -0.025051
 AAL, FOSL, -0.025050
EXPE,  LUK, -0.025050
LVLT,  STX, -0.025046
 AEP,  NWL, -0.025044
   F,   WY, -0.025042
 CBG,   EA, -0.025040
 BLX,  IBM, -0.025039
NDAQ,  UNP, -0.025034
  CI,   PX, -0.025030
 AEE,  APC, -0.025018
CERN,  EQR, -0.025017
 AEP,   MA, -0.025017
 GLW,  NWL, -0.025015
 ADT,  WHR, -0.025014
  EA, VIAB, -0.025008
 COL,  DHI, -0.025006
ALTR,  SWK, -0.025004
ANTM,  IBM, -0.025004
 BDX,  SPG, -0.025003
 DTV,  THC, -0.024998
ADBE,   GM, -0.024994
 DPS, INTU, -0.024985
GRMN,  IBM, -0.024984
ESRX,  PPG, -0.024983
BBBY,  PCG, -0.024971
FOXA,   PX, -0.024966
 GLW,   PX, -0.024961
 CAG,  RSG, -0.024958
 SRE,  TMK, -0.024953
 DPS,   MA, -0.024952
 AMG,   GD, -0.024950
 NFX,  XEC, -0.024950
 CCE, CSCO, -0.024949
CHRW,  DNB, -0.024949
  DE,   UA, -0.024946
 HPQ,   PX, -0.024938
MNST,  SNI, -0.024935
  CA, CHRW, -0.024934
   F,  HST, -0.024931
 AZO,  DNB, -0.024926
 IPG,   LB, -0.024921
 BXP,  DNB, -0.024919
 LOW,  WYN, -0.024916
 JEC,   WY, -0.024915
 PPL,  VLO, -0.024912
MCHP,   UA, -0.024910
 DPS, PAYX, -0.024908
 ADP,  CPB, -0.024907
 AXP,  GPC, -0.024905
 JNJ,  LLL, -0.024901
 EQR,  MRK, -0.024900
 DRI,  ECL, -0.024896
 DIS,   VZ, -0.024894
MCHP,  NOC, -0.024888
 CCE, COST, -0.024882
CELG,  GGP, -0.024881
 MCO,  OKE, -0.024880
ALLE,  COL, -0.024879
BBBY,  NOV, -0.024877
 DRI, NAVI, -0.024874
 APC,   DG, -0.024872
   F,   IP, -0.024870
 CCE, TROW, -0.024869
ALLE,    K, -0.024865
 HCP,   SO, -0.024862
PAYX,  TMK, -0.024860
  CB,  SLB, -0.024857
 CCE, GRMN, -0.024857
 AZO,  XOM, -0.024856
 EXC,  ICE, -0.024855
 BBT,  DRI, -0.024854
 MON,  MRO, -0.024851
 PGR,  TSS, -0.024850
 RHI,  WYN, -0.024849
ALLE,   UA, -0.024845
 BBT, TROW, -0.024844
  SO,    T, -0.024842
 DPS,  SRE, -0.024841
 IBM,  ICE, -0.024840
 NKE,  TMK, -0.024839
ALXN,  SNI, -0.024835
  PX,  SHW, -0.024831
 CME,  UTX, -0.024828
FOXA,  MCO, -0.024824
 COG,   PX, -0.024822
 CLX, DISC, -0.024821
GOOG,  KMB, -0.024821
   C,  UTX, -0.024818
 DPS,  MDT, -0.024818
 TSS,  ZBH, -0.024817
  EA, ZION, -0.024816
 BBT,  HCA, -0.024811
  KR, NDAQ, -0.024810
  CA, NDAQ, -0.024806
 BLX,  MAS, -0.024805
 BXP,   EA, -0.024804
 BBT,    C, -0.024803
 CVX,    T, -0.024799
 CCE,  STZ, -0.024792
   C,  MCD, -0.024787
 AEE,  IBM, -0.024786
 AES,   KR, -0.024780
ESRX,  ITW, -0.024778
 BBT, XLNX, -0.024776
  CB,  TMK, -0.024773
 HUM,  WYN, -0.024772
 ALL,  COG, -0.024770
 DHI,  STT, -0.024769
 AET,  XYL, -0.024769
 CAH,  LMT, -0.024768
ESRX,  UTX, -0.024768
 ADP,  CVX, -0.024767
  FE,  TMK, -0.024762
 MRK,  TSS, -0.024757
 TXN,  VLO, -0.024752
 EFX,    T, -0.024750
ROST,  SPG, -0.024750
 AAL, BBBY, -0.024750
 DOW,  VLO, -0.024745
 ESS, KORS, -0.024743
  CB,  NOV, -0.024741
 DPS,  PEG, -0.024741
   F,  SLG, -0.024740
 DNB,   PH, -0.024736
 SCG,  ZBH, -0.024732
ALXN,  COL, -0.024731
 IBM,  UNH, -0.024729
 CVS, ENDP, -0.024720
JBHT,   MO, -0.024718
 CAH,   SO, -0.024718
NLSN,  TRV, -0.024714
 AON,  COG, -0.024713
 ITW,  PRU, -0.024713
 BBT,  SRE, -0.024710
 OKE,  WYN, -0.024708
 CAH,  GLW, -0.024707
 IBM,  MHK, -0.024703
 RIG, URBN, -0.024703
   A,  PPG, -0.024694
 CAT,  TDC, -0.024692
 DPS,  TSS, -0.024687
ALLE,    D, -0.024680
 AAL,    M, -0.024677
  PM,  SCG, -0.024674
 ALL,  DPS, -0.024673
INTC,  WYN, -0.024668
 AMP,  DOW, -0.024666
